,Rank,NOC,Gold,Silver,Bronze,Total,Year
973,54,United Arab Emirates,0.012048192771084338,0.0,0.0,0.0,2004
974,57,North Korea,0.0,0.05128205128205128,0.012987012987012988,0.017391304347826087,2004
975,58,Latvia,0.0,0.05128205128205128,0.0,0.013043478260869565,2004
976,59,Mexico,0.0,0.038461538461538464,0.012987012987012988,0.013043478260869565,2004
977,60,Portugal,0.0,0.02564102564102564,0.012987012987012988,0.008695652173913044,2004
978,61,Finland,0.0,0.02564102564102564,0.0,0.004347826086956522,2004
979,61,Serbia and Montenegro,0.0,0.02564102564102564,0.0,0.004347826086956522,2004
980,63,Slovenia,0.0,0.01282051282051282,0.03896103896103896,0.013043478260869565,2004
981,64,Estonia,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,2004
982,65,Hong Kong,0.0,0.01282051282051282,0.0,0.0,2004
983,65,India,0.0,0.01282051282051282,0.0,0.0,2004
984,65,Paraguay,0.0,0.01282051282051282,0.0,0.0,2004
985,68,Colombia,0.0,0.0,0.025974025974025976,0.004347826086956522,2004
986,68,Nigeria,0.0,0.0,0.025974025974025976,0.004347826086956522,2004
987,68,Venezuela,0.0,0.0,0.025974025974025976,0.004347826086956522,2004
988,71,Eritrea,0.0,0.0,0.012987012987012988,0.0,2004
989,71,Mongolia,0.0,0.0,0.012987012987012988,0.0,2004
990,71,Syria,0.0,0.0,0.012987012987012988,0.0,2004
991,71,Trinidad and Tobago,0.0,0.0,0.012987012987012988,0.0,2004
992,1,China,0.5783132530120482,0.28205128205128205,0.38961038961038963,0.43043478260869567,2008
993,2,United States,0.43373493975903615,0.5,0.4805194805194805,0.4826086956521739,2008
994,3,Russia,0.2891566265060241,0.16666666666666666,0.2987012987012987,0.2565217391304348,2008
995,4,Great Britain,0.2289156626506024,0.16666666666666666,0.24675324675324675,0.21739130434782608,2008
996,5,Germany,0.1927710843373494,0.14102564102564102,0.18181818181818182,0.17391304347826086,2008
997,6,Australia,0.1686746987951807,0.19230769230769232,0.22077922077922077,0.1956521739130435,2008
998,7,South Korea,0.1566265060240964,0.14102564102564102,0.1038961038961039,0.13478260869565217,2008
999,8,Japan,0.10843373493975904,0.10256410256410256,0.1038961038961039,0.10434782608695652,2008
1000,9,Italy,0.0963855421686747,0.11538461538461539,0.12987012987012986,0.11304347826086956,2008
1001,10,France,0.08433734939759036,0.20512820512820512,0.2597402597402597,0.1826086956521739,2008
1002,11,Netherlands,0.08433734939759036,0.0641025641025641,0.05194805194805195,0.06521739130434782,2008
1003,12,Ukraine,0.08433734939759036,0.05128205128205128,0.14285714285714285,0.09130434782608696,2008
1004,13,Kenya,0.07228915662650602,0.05128205128205128,0.07792207792207792,0.06521739130434782,2008
1005,14,Spain,0.060240963855421686,0.14102564102564102,0.03896103896103896,0.0782608695652174,2008
1006,15,Jamaica,0.060240963855421686,0.05128205128205128,0.025974025974025976,0.043478260869565216,2008
1007,16,Poland,0.04819277108433735,0.0641025641025641,0.025974025974025976,0.043478260869565216,2008
1008,17,Ethiopia,0.04819277108433735,0.02564102564102564,0.012987012987012988,0.02608695652173913,2008
1009,18,Romania,0.04819277108433735,0.01282051282051282,0.05194805194805195,0.034782608695652174,2008
1010,19,Cuba,0.03614457831325301,0.1282051282051282,0.22077922077922077,0.12608695652173912,2008
1011,20,Canada,0.03614457831325301,0.11538461538461539,0.1038961038961039,0.08260869565217391,2008
1012,21,Hungary,0.03614457831325301,0.0641025641025641,0.025974025974025976,0.0391304347826087,2008
1013,22,Norway,0.03614457831325301,0.0641025641025641,0.012987012987012988,0.034782608695652174,2008
1014,23,Brazil,0.03614457831325301,0.05128205128205128,0.12987012987012986,0.06956521739130435,2008
1015,24,Belarus,0.03614457831325301,0.05128205128205128,0.09090909090909091,0.05652173913043478,2008
1016,25,Czech Republic,0.03614457831325301,0.038461538461538464,0.012987012987012988,0.02608695652173913,2008
1017,26,Slovakia,0.03614457831325301,0.038461538461538464,0.0,0.021739130434782608,2008
1018,27,New Zealand,0.03614457831325301,0.02564102564102564,0.05194805194805195,0.034782608695652174,2008
1019,28,Georgia,0.03614457831325301,0.02564102564102564,0.025974025974025976,0.02608695652173913,2008
1020,29,Kazakhstan,0.024096385542168676,0.038461538461538464,0.05194805194805195,0.034782608695652174,2008
1021,30,Denmark,0.024096385542168676,0.02564102564102564,0.03896103896103896,0.02608695652173913,2008
1022,31,North Korea,0.024096385542168676,0.02564102564102564,0.025974025974025976,0.021739130434782608,2008
1023,31,Thailand,0.024096385542168676,0.02564102564102564,0.025974025974025976,0.021739130434782608,2008
1024,33,Mongolia,0.024096385542168676,0.02564102564102564,0.0,0.013043478260869565,2008
1025,34,Switzerland,0.024096385542168676,0.01282051282051282,0.05194805194805195,0.02608695652173913,2008
1026,35,Argentina,0.024096385542168676,0.0,0.05194805194805195,0.021739130434782608,2008
1027,36,Mexico,0.024096385542168676,0.0,0.025974025974025976,0.013043478260869565,2008
1028,37,Belgium,0.024096385542168676,0.0,0.0,0.004347826086956522,2008
1029,38,Zimbabwe,0.012048192771084338,0.038461538461538464,0.0,0.013043478260869565,2008
1030,39,Slovenia,0.012048192771084338,0.02564102564102564,0.025974025974025976,0.017391304347826087,2008
1031,40,Azerbaijan,0.012048192771084338,0.01282051282051282,0.05194805194805195,0.021739130434782608,2008
1032,40,Indonesia,0.012048192771084338,0.01282051282051282,0.05194805194805195,0.021739130434782608,2008
1033,42,Bulgaria,0.012048192771084338,0.01282051282051282,0.03896103896103896,0.017391304347826087,2008
1034,42,Turkey,0.012048192771084338,0.01282051282051282,0.03896103896103896,0.017391304347826087,2008
1035,44,Chinese Taipei,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2008
1036,44,Finland,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2008
1037,46,Latvia,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,2008
1038,47,Dominican Republic,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2008
1039,47,Estonia,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2008
1040,47,Portugal,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2008
1041,47,Trinidad and Tobago,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2008
1042,51,India,0.012048192771084338,0.0,0.025974025974025976,0.008695652173913044,2008
1043,52,Iran,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2008
1044,53,Cameroon,0.012048192771084338,0.0,0.0,0.0,2008
1045,53,Panama,0.012048192771084338,0.0,0.0,0.0,2008
1046,53,Tunisia,0.012048192771084338,0.0,0.0,0.0,2008
1047,56,Sweden,0.0,0.05128205128205128,0.012987012987012988,0.017391304347826087,2008
1048,57,Lithuania,0.0,0.038461538461538464,0.025974025974025976,0.017391304347826087,2008
1049,57,Nigeria,0.0,0.038461538461538464,0.025974025974025976,0.017391304347826087,2008
1050,59,Croatia,0.0,0.02564102564102564,0.03896103896103896,0.017391304347826087,2008
1051,60,Colombia,0.0,0.02564102564102564,0.012987012987012988,0.008695652173913044,2008
1052,60,Greece,0.0,0.02564102564102564,0.012987012987012988,0.008695652173913044,2008
1053,62,Armenia,0.0,0.01282051282051282,0.05194805194805195,0.017391304347826087,2008
1054,63,Uzbekistan,0.0,0.01282051282051282,0.03896103896103896,0.013043478260869565,2008
1055,64,Austria,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,2008
1056,64,Ireland,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,2008
1057,64,Kyrgyzstan,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,2008
1058,64,Serbia,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,2008
1059,68,Algeria,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2008
1060,68,Bahamas,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2008
1061,68,Morocco,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2008
1062,68,Tajikistan,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2008
1063,72,Chile,0.0,0.01282051282051282,0.0,0.0,2008
1064,72,Ecuador,0.0,0.01282051282051282,0.0,0.0,2008
1065,72,Iceland,0.0,0.01282051282051282,0.0,0.0,2008
1066,72,Malaysia,0.0,0.01282051282051282,0.0,0.0,2008
1067,72,Samoa,0.0,0.01282051282051282,0.0,0.0,2008
1068,72,Singapore,0.0,0.01282051282051282,0.0,0.0,2008
1069,72,South Africa,0.0,0.01282051282051282,0.0,0.0,2008
1070,72,Sudan,0.0,0.01282051282051282,0.0,0.0,2008
1071,72,Vietnam,0.0,0.01282051282051282,0.0,0.0,2008
1072,81,Egypt,0.0,0.0,0.025974025974025976,0.004347826086956522,2008
1073,82,Afghanistan,0.0,0.0,0.012987012987012988,0.0,2008
1074,82,Israel,0.0,0.0,0.012987012987012988,0.0,2008
1075,82,Mauritius,0.0,0.0,0.012987012987012988,0.0,2008
1076,82,Moldova,0.0,0.0,0.012987012987012988,0.0,2008
1077,82,Togo,0.0,0.0,0.012987012987012988,0.0,2008
1078,82,Venezuela,0.0,0.0,0.012987012987012988,0.0,2008
1079,1,United States,0.5783132530120482,0.3333333333333333,0.38961038961038963,0.44782608695652176,2012
1080,2,China,0.46987951807228917,0.3974358974358974,0.2857142857142857,0.39565217391304347,2012
1081,3,Great Britain,0.3493975903614458,0.23076923076923078,0.23376623376623376,0.2782608695652174,2012
1082,4,Russia,0.21686746987951808,0.2692307692307692,0.33766233766233766,0.2782608695652174,2012
1083,5,South Korea,0.1566265060240964,0.11538461538461539,0.11688311688311688,0.13043478260869565,2012
1084,6,Germany,0.13253012048192772,0.2564102564102564,0.16883116883116883,0.18695652173913044,2012
1085,7,France,0.13253012048192772,0.14102564102564102,0.16883116883116883,0.14782608695652175,2012
1086,8,Australia,0.0963855421686747,0.19230769230769232,0.15584415584415584,0.14782608695652175,2012
1087,9,Italy,0.0963855421686747,0.11538461538461539,0.14285714285714285,0.11739130434782609,2012
1088,10,Hungary,0.0963855421686747,0.05128205128205128,0.07792207792207792,0.07391304347826087,2012
1089,11,Japan,0.08433734939759036,0.1794871794871795,0.22077922077922077,0.1608695652173913,2012
1090,12,Iran,0.08433734939759036,0.0641025641025641,0.012987012987012988,0.05217391304347826,2012
1091,13,Netherlands,0.07228915662650602,0.07692307692307693,0.1038961038961039,0.08260869565217391,2012
1092,14,New Zealand,0.07228915662650602,0.02564102564102564,0.06493506493506493,0.05217391304347826,2012
1093,15,Ukraine,0.060240963855421686,0.05128205128205128,0.12987012987012986,0.0782608695652174,2012
1094,16,Cuba,0.060240963855421686,0.038461538461538464,0.09090909090909091,0.06086956521739131,2012
1095,17,Spain,0.04819277108433735,0.1282051282051282,0.07792207792207792,0.08260869565217391,2012
1096,18,Jamaica,0.04819277108433735,0.0641025641025641,0.05194805194805195,0.05217391304347826,2012
1097,19,Czech Republic,0.04819277108433735,0.05128205128205128,0.03896103896103896,0.043478260869565216,2012
1098,20,South Africa,0.04819277108433735,0.01282051282051282,0.012987012987012988,0.021739130434782608,2012
1099,21,North Korea,0.04819277108433735,0.0,0.025974025974025976,0.021739130434782608,2012
1100,22,Brazil,0.03614457831325301,0.0641025641025641,0.11688311688311688,0.06956521739130435,2012
1101,23,Kazakhstan,0.03614457831325301,0.02564102564102564,0.07792207792207792,0.043478260869565216,2012
1102,23,Poland,0.03614457831325301,0.02564102564102564,0.07792207792207792,0.043478260869565216,2012
1103,25,Ethiopia,0.03614457831325301,0.02564102564102564,0.03896103896103896,0.030434782608695653,2012
1104,26,Croatia,0.03614457831325301,0.01282051282051282,0.025974025974025976,0.021739130434782608,2012
1105,27,Canada,0.024096385542168676,0.07692307692307693,0.12987012987012986,0.07391304347826087,2012
1106,28,Belarus,0.024096385542168676,0.0641025641025641,0.03896103896103896,0.0391304347826087,2012
1107,29,Kenya,0.024096385542168676,0.05128205128205128,0.09090909090909091,0.05217391304347826,2012
1108,30,Denmark,0.024096385542168676,0.05128205128205128,0.03896103896103896,0.034782608695652174,2012
1109,31,Romania,0.024096385542168676,0.05128205128205128,0.012987012987012988,0.02608695652173913,2012
1110,32,Azerbaijan,0.024096385542168676,0.02564102564102564,0.06493506493506493,0.034782608695652174,2012
1111,33,Switzerland,0.024096385542168676,0.02564102564102564,0.0,0.013043478260869565,2012
1112,34,Norway,0.024096385542168676,0.01282051282051282,0.012987012987012988,0.013043478260869565,2012
1113,35,Lithuania,0.024096385542168676,0.0,0.03896103896103896,0.017391304347826087,2012
1114,36,Tunisia,0.024096385542168676,0.0,0.012987012987012988,0.008695652173913044,2012
1115,37,Sweden,0.012048192771084338,0.05128205128205128,0.03896103896103896,0.030434782608695653,2012
1116,38,Colombia,0.012048192771084338,0.038461538461538464,0.06493506493506493,0.034782608695652174,2012
1117,39,Mexico,0.012048192771084338,0.038461538461538464,0.05194805194805195,0.030434782608695653,2012
1118,40,Georgia,0.012048192771084338,0.02564102564102564,0.03896103896103896,0.021739130434782608,2012
1119,41,Ireland,0.012048192771084338,0.01282051282051282,0.05194805194805195,0.021739130434782608,2012
1120,42,Argentina,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2012
1121,42,Serbia,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2012
1122,42,Slovenia,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2012
1123,42,Trinidad and Tobago,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2012
1124,46,Turkey,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,2012
1125,47,Dominican Republic,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2012
1126,48,Chinese Taipei,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2012
1127,48,Latvia,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2012
1128,50,Algeria,0.012048192771084338,0.0,0.0,0.0,2012
1129,50,Bahamas,0.012048192771084338,0.0,0.0,0.0,2012
1130,50,Bahrain,0.012048192771084338,0.0,0.0,0.0,2012
1131,50,Grenada,0.012048192771084338,0.0,0.0,0.0,2012
1132,50,Uganda,0.012048192771084338,0.0,0.0,0.0,2012
1133,50,Venezuela,0.012048192771084338,0.0,0.0,0.0,2012
1134,56,Egypt,0.0,0.038461538461538464,0.012987012987012988,0.013043478260869565,2012
1135,57,India,0.0,0.02564102564102564,0.05194805194805195,0.021739130434782608,2012
1136,58,Mongolia,0.0,0.02564102564102564,0.03896103896103896,0.017391304347826087,2012
1137,59,Thailand,0.0,0.02564102564102564,0.025974025974025976,0.013043478260869565,2012
1138,60,Bulgaria,0.0,0.02564102564102564,0.012987012987012988,0.008695652173913044,2012
1139,60,Finland,0.0,0.02564102564102564,0.012987012987012988,0.008695652173913044,2012
1140,60,Indonesia,0.0,0.02564102564102564,0.012987012987012988,0.008695652173913044,2012
1141,63,Slovakia,0.0,0.01282051282051282,0.03896103896103896,0.013043478260869565,2012
1142,64,Belgium,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,2012
1143,65,Armenia,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2012
1144,65,Estonia,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2012
1145,65,Malaysia,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2012
1146,65,Puerto Rico,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2012
1147,65,Qatar,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2012
1148,70,Botswana,0.0,0.01282051282051282,0.0,0.0,2012
1149,70,Cyprus,0.0,0.01282051282051282,0.0,0.0,2012
1150,70,Gabon,0.0,0.01282051282051282,0.0,0.0,2012
1151,70,Guatemala,0.0,0.01282051282051282,0.0,0.0,2012
1152,70,Montenegro,0.0,0.01282051282051282,0.0,0.0,2012
1153,70,Portugal,0.0,0.01282051282051282,0.0,0.0,2012
1154,76,Uzbekistan,0.0,0.0,0.03896103896103896,0.008695652173913044,2012
1155,77,Greece,0.0,0.0,0.025974025974025976,0.004347826086956522,2012
1156,77,Singapore,0.0,0.0,0.025974025974025976,0.004347826086956522,2012
1157,79,Afghanistan,0.0,0.0,0.012987012987012988,0.0,2012
1158,79,Cameroon,0.0,0.0,0.012987012987012988,0.0,2012
1159,79,Hong Kong,0.0,0.0,0.012987012987012988,0.0,2012
1160,79,Kuwait,0.0,0.0,0.012987012987012988,0.0,2012
1161,79,Morocco,0.0,0.0,0.012987012987012988,0.0,2012
1162,79,Saudi Arabia,0.0,0.0,0.012987012987012988,0.0,2012
1163,79,Tajikistan,0.0,0.0,0.012987012987012988,0.0,2012
1164,79,Vietnam,0.0,0.0,0.012987012987012988,0.0,2012
1165,1,United States,0.5542168674698795,0.47435897435897434,0.4935064935064935,0.5217391304347826,2016
1166,2,Great Britain,0.3253012048192771,0.2948717948717949,0.22077922077922077,0.28695652173913044,2016
1167,3,China,0.3132530120481928,0.23076923076923078,0.33766233766233766,0.3,2016
1168,4,Russia,0.2289156626506024,0.21794871794871795,0.2597402597402597,0.2391304347826087,2016
1169,5,Germany,0.20481927710843373,0.1282051282051282,0.19480519480519481,0.1782608695652174,2016
1170,6,Japan,0.14457831325301204,0.10256410256410256,0.2727272727272727,0.17391304347826086,2016
1171,7,France,0.12048192771084337,0.23076923076923078,0.18181818181818182,0.1782608695652174,2016
1172,8,South Korea,0.10843373493975904,0.038461538461538464,0.11688311688311688,0.08695652173913043,2016
1173,9,Italy,0.0963855421686747,0.15384615384615385,0.1038961038961039,0.11739130434782609,2016
1174,10,Australia,0.0963855421686747,0.14102564102564102,0.12987012987012986,0.12173913043478261,2016
1175,11,Netherlands,0.0963855421686747,0.08974358974358974,0.05194805194805195,0.0782608695652174,2016
1176,12,Hungary,0.0963855421686747,0.038461538461538464,0.05194805194805195,0.06086956521739131,2016
1177,13,Brazil,0.08433734939759036,0.07692307692307693,0.07792207792207792,0.0782608695652174,2016
1178,14,Spain,0.08433734939759036,0.05128205128205128,0.07792207792207792,0.06956521739130435,2016
1179,15,Kenya,0.07228915662650602,0.07692307692307693,0.012987012987012988,0.05217391304347826,2016
1180,16,Jamaica,0.07228915662650602,0.038461538461538464,0.025974025974025976,0.043478260869565216,2016
1181,17,Croatia,0.060240963855421686,0.038461538461538464,0.025974025974025976,0.0391304347826087,2016
1182,18,Cuba,0.060240963855421686,0.02564102564102564,0.05194805194805195,0.043478260869565216,2016
1183,19,New Zealand,0.04819277108433735,0.11538461538461539,0.06493506493506493,0.07391304347826087,2016
1184,20,Canada,0.04819277108433735,0.038461538461538464,0.19480519480519481,0.09130434782608696,2016
1185,21,Uzbekistan,0.04819277108433735,0.02564102564102564,0.09090909090909091,0.05217391304347826,2016
1186,22,Colombia,0.03614457831325301,0.02564102564102564,0.03896103896103896,0.030434782608695653,2016
1187,23,Switzerland,0.03614457831325301,0.02564102564102564,0.025974025974025976,0.02608695652173913,2016
1188,24,Iran,0.03614457831325301,0.01282051282051282,0.05194805194805195,0.030434782608695653,2016
1189,25,Greece,0.03614457831325301,0.01282051282051282,0.025974025974025976,0.021739130434782608,2016
1190,26,Argentina,0.03614457831325301,0.01282051282051282,0.0,0.013043478260869565,2016
1191,27,Denmark,0.024096385542168676,0.07692307692307693,0.09090909090909091,0.06086956521739131,2016
1192,28,Sweden,0.024096385542168676,0.07692307692307693,0.03896103896103896,0.043478260869565216,2016
1193,29,South Africa,0.024096385542168676,0.07692307692307693,0.025974025974025976,0.0391304347826087,2016
1194,30,Kazakhstan,0.024096385542168676,0.0641025641025641,0.12987012987012986,0.06956521739130435,2016
1195,31,Ukraine,0.024096385542168676,0.0641025641025641,0.05194805194805195,0.043478260869565216,2016
1196,32,Serbia,0.024096385542168676,0.05128205128205128,0.025974025974025976,0.030434782608695653,2016
1197,33,Poland,0.024096385542168676,0.038461538461538464,0.07792207792207792,0.043478260869565216,2016
1198,34,North Korea,0.024096385542168676,0.038461538461538464,0.025974025974025976,0.02608695652173913,2016
1199,35,Belgium,0.024096385542168676,0.02564102564102564,0.025974025974025976,0.021739130434782608,2016
1200,35,Thailand,0.024096385542168676,0.02564102564102564,0.025974025974025976,0.021739130434782608,2016
1201,37,Slovakia,0.024096385542168676,0.02564102564102564,0.0,0.013043478260869565,2016
1202,38,Georgia,0.024096385542168676,0.01282051282051282,0.05194805194805195,0.02608695652173913,2016
1203,39,Azerbaijan,0.012048192771084338,0.08974358974358974,0.12987012987012986,0.07391304347826087,2016
1204,40,Belarus,0.012048192771084338,0.05128205128205128,0.05194805194805195,0.034782608695652174,2016
1205,41,Turkey,0.012048192771084338,0.038461538461538464,0.05194805194805195,0.030434782608695653,2016
1206,42,Armenia,0.012048192771084338,0.038461538461538464,0.0,0.013043478260869565,2016
1207,43,Czech Republic,0.012048192771084338,0.02564102564102564,0.09090909090909091,0.0391304347826087,2016
1208,44,Ethiopia,0.012048192771084338,0.02564102564102564,0.06493506493506493,0.030434782608695653,2016
1209,45,Slovenia,0.012048192771084338,0.02564102564102564,0.012987012987012988,0.013043478260869565,2016
1210,46,Indonesia,0.012048192771084338,0.02564102564102564,0.0,0.008695652173913044,2016
1211,47,Romania,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2016
1212,48,Bahrain,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2016
1213,48,Vietnam,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2016
1214,50,Chinese Taipei,0.012048192771084338,0.0,0.025974025974025976,0.008695652173913044,2016
1215,51,Bahamas,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2016
1216,51,Independent Olympic Athletes,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2016
1217,51,Ivory Coast,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2016
1218,54,Fiji,0.012048192771084338,0.0,0.0,0.0,2016
1219,54,Jordan,0.012048192771084338,0.0,0.0,0.0,2016
1220,54,Kosovo,0.012048192771084338,0.0,0.0,0.0,2016
1221,54,Puerto Rico,0.012048192771084338,0.0,0.0,0.0,2016
1222,54,Singapore,0.012048192771084338,0.0,0.0,0.0,2016
1223,54,Tajikistan,0.012048192771084338,0.0,0.0,0.0,2016
1224,60,Malaysia,0.0,0.05128205128205128,0.012987012987012988,0.017391304347826087,2016
1225,61,Mexico,0.0,0.038461538461538464,0.025974025974025976,0.017391304347826087,2016
1226,62,Venezuela,0.0,0.02564102564102564,0.012987012987012988,0.008695652173913044,2016
1227,63,Algeria,0.0,0.02564102564102564,0.0,0.004347826086956522,2016
1228,63,Ireland,0.0,0.02564102564102564,0.0,0.004347826086956522,2016
1229,65,Lithuania,0.0,0.01282051282051282,0.03896103896103896,0.013043478260869565,2016
1230,66,Bulgaria,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,2016
1231,67,India,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2016
1232,67,Mongolia,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2016
1233,69,Burundi,0.0,0.01282051282051282,0.0,0.0,2016
1234,69,Grenada,0.0,0.01282051282051282,0.0,0.0,2016
1235,69,Niger,0.0,0.01282051282051282,0.0,0.0,2016
1236,69,Philippines,0.0,0.01282051282051282,0.0,0.0,2016
1237,69,Qatar,0.0,0.01282051282051282,0.0,0.0,2016
1238,74,Norway,0.0,0.0,0.05194805194805195,0.013043478260869565,2016
1239,75,Egypt,0.0,0.0,0.03896103896103896,0.008695652173913044,2016
1240,75,Tunisia,0.0,0.0,0.03896103896103896,0.008695652173913044,2016
1241,77,Israel,0.0,0.0,0.025974025974025976,0.004347826086956522,2016
1242,78,Austria,0.0,0.0,0.012987012987012988,0.0,2016
1243,78,Dominican Republic,0.0,0.0,0.012987012987012988,0.0,2016
1244,78,Estonia,0.0,0.0,0.012987012987012988,0.0,2016
1245,78,Finland,0.0,0.0,0.012987012987012988,0.0,2016
1246,78,Morocco,0.0,0.0,0.012987012987012988,0.0,2016
1247,78,Nigeria,0.0,0.0,0.012987012987012988,0.0,2016
1248,78,Portugal,0.0,0.0,0.012987012987012988,0.0,2016
1249,78,Trinidad and Tobago,0.0,0.0,0.012987012987012988,0.0,2016
1250,78,United Arab Emirates,0.0,0.0,0.012987012987012988,0.0,2016
1251,1,United States,0.46987951807228917,0.5256410256410257,0.42857142857142855,0.48695652173913045,2020
1252,2,China,0.4578313253012048,0.41025641025641024,0.24675324675324675,0.3826086956521739,2020
1253,3,Japan,0.3253012048192771,0.1794871794871795,0.22077922077922077,0.24782608695652175,2020
1254,4,Great Britain,0.26506024096385544,0.2564102564102564,0.2857142857142857,0.27391304347826084,2020
1255,5,ROC,0.24096385542168675,0.358974358974359,0.2987012987012987,0.30434782608695654,2020
1256,6,Australia,0.20481927710843373,0.08974358974358974,0.2857142857142857,0.1956521739130435,2020
1257,7,Netherlands,0.12048192771084337,0.15384615384615385,0.18181818181818182,0.15217391304347827,2020
1258,8,France,0.12048192771084337,0.15384615384615385,0.14285714285714285,0.1391304347826087,2020
1259,9,Germany,0.12048192771084337,0.14102564102564102,0.2077922077922078,0.1565217391304348,2020
1260,10,Italy,0.12048192771084337,0.1282051282051282,0.2597402597402597,0.16956521739130434,2020
1261,11,Canada,0.08433734939759036,0.08974358974358974,0.12987012987012986,0.1,2020
1262,12,Brazil,0.08433734939759036,0.07692307692307693,0.1038961038961039,0.08695652173913043,2020
1263,13,New Zealand,0.08433734939759036,0.07692307692307693,0.09090909090909091,0.08260869565217391,2020
1264,14,Cuba,0.08433734939759036,0.038461538461538464,0.06493506493506493,0.06086956521739131,2020
1265,15,Hungary,0.07228915662650602,0.08974358974358974,0.09090909090909091,0.08260869565217391,2020
1266,16,South Korea,0.07228915662650602,0.05128205128205128,0.12987012987012986,0.08260869565217391,2020
1267,17,Poland,0.04819277108433735,0.0641025641025641,0.06493506493506493,0.05652173913043478,2020
1268,18,Czech Republic,0.04819277108433735,0.05128205128205128,0.03896103896103896,0.043478260869565216,2020
1269,19,Kenya,0.04819277108433735,0.05128205128205128,0.025974025974025976,0.0391304347826087,2020
1270,20,Norway,0.04819277108433735,0.02564102564102564,0.025974025974025976,0.030434782608695653,2020
1271,21,Jamaica,0.04819277108433735,0.01282051282051282,0.05194805194805195,0.034782608695652174,2020
1272,22,Spain,0.03614457831325301,0.10256410256410256,0.07792207792207792,0.06956521739130435,2020
1273,23,Sweden,0.03614457831325301,0.07692307692307693,0.0,0.034782608695652174,2020
1274,24,Switzerland,0.03614457831325301,0.05128205128205128,0.07792207792207792,0.05217391304347826,2020
1275,25,Denmark,0.03614457831325301,0.05128205128205128,0.05194805194805195,0.043478260869565216,2020
1276,26,Croatia,0.03614457831325301,0.038461538461538464,0.025974025974025976,0.030434782608695653,2020
1277,27,Iran,0.03614457831325301,0.02564102564102564,0.025974025974025976,0.02608695652173913,2020
1278,28,Serbia,0.03614457831325301,0.01282051282051282,0.06493506493506493,0.034782608695652174,2020
1279,29,Belgium,0.03614457831325301,0.01282051282051282,0.03896103896103896,0.02608695652173913,2020
1280,30,Bulgaria,0.03614457831325301,0.01282051282051282,0.025974025974025976,0.021739130434782608,2020
1281,31,Slovenia,0.03614457831325301,0.01282051282051282,0.012987012987012988,0.017391304347826087,2020
1282,32,Uzbekistan,0.03614457831325301,0.0,0.025974025974025976,0.017391304347826087,2020
1283,33,Georgia,0.024096385542168676,0.0641025641025641,0.012987012987012988,0.030434782608695653,2020
1284,34,Chinese Taipei,0.024096385542168676,0.05128205128205128,0.07792207792207792,0.04782608695652174,2020
1285,35,Turkey,0.024096385542168676,0.02564102564102564,0.11688311688311688,0.05217391304347826,2020
1286,36,Greece,0.024096385542168676,0.01282051282051282,0.012987012987012988,0.013043478260869565,2020
